Date,Ticker,Open,High,Low,Close,Volume,Price Change,7-day MA Close,SMA_20,SMA_50,EMA_20,EMA_50,RSI_14,Year,Month,Day of Week,Close Standardized
2024-06-24 00:00:00+00:00,GT,11.32,11.4,11.22,11.24,2099300,-0.08,11.3986,11.862,12.1582,11.7852,12.1568,21.5596,2024,6,0,-0.4535
2024-06-25 00:00:00+00:00,GT,11.2,11.2,11.02,11.07,2381000,-0.13,11.2957,11.7985,12.1342,11.717,12.1142,22.2748,2024,6,1,-0.5529
2024-06-26 00:00:00+00:00,GT,11.0,11.16,10.92,11.07,2505200,0.07,11.2343,11.743,12.113,11.6554,12.0732,23.0392,2024,6,2,-0.5529
2024-06-27 00:00:00+00:00,GT,11.07,11.13,10.94,11.11,2343700,0.04,11.1743,11.704,12.0916,11.6035,12.0354,23.4146,2024,6,3,-0.5295
2024-06-28 00:00:00+00:00,GT,11.14,11.45,11.04,11.35,5516900,0.21,11.19,11.6705,12.0792,11.5793,12.0086,33.3333,2024,6,4,-0.3892
2024-07-01 00:00:00+00:00,GT,11.38,11.42,11.02,11.08,2604700,-0.3,11.1714,11.609,12.0666,11.5318,11.9721,31.441,2024,7,0,-0.547
2024-07-02 00:00:00+00:00,GT,11.11,11.22,11.03,11.14,1720700,0.03,11.1514,11.542,12.0518,11.4945,11.9395,37.8641,2024,7,1,-0.512
2024-07-03 00:00:00+00:00,GT,11.19,11.21,11.03,11.07,1481100,-0.12,11.1271,11.4835,12.0354,11.454,11.9054,24.581,2024,7,2,-0.5529
2024-07-05 00:00:00+00:00,GT,11.04,11.05,10.8,10.86,2413900,-0.18,11.0971,11.418,12.0116,11.3975,11.8644,24.3094,2024,7,4,-0.6756
2024-07-08 00:00:00+00:00,GT,10.88,11.0,10.78,10.86,3041700,-0.02,11.0671,11.351,11.9902,11.3463,11.825,28.9474,2024,7,0,-0.6756
2024-07-09 00:00:00+00:00,GT,10.84,10.87,10.6,10.6,3322100,-0.24,10.9943,11.2775,11.9674,11.2752,11.777,23.4286,2024,7,1,-0.8275
2024-07-10 00:00:00+00:00,GT,10.75,11.18,10.73,11.11,4635400,0.36,10.96,11.2365,11.9528,11.2595,11.7508,46.7005,2024,7,2,-0.5295
2024-07-11 00:00:00+00:00,GT,11.29,11.55,11.23,11.35,4095800,0.06,10.9986,11.222,11.9374,11.2681,11.7351,53.211,2024,7,3,-0.3892
2024-07-12 00:00:00+00:00,GT,11.47,11.47,11.18,11.35,2825800,-0.12,11.0286,11.1905,11.9252,11.2759,11.72,51.6588,2024,7,4,-0.3892
2024-07-15 00:00:00+00:00,GT,11.36,11.53,11.23,11.44,2535200,0.08,11.0814,11.173,11.9154,11.2915,11.709,54.6296,2024,7,0,-0.3367
2024-07-16 00:00:00+00:00,GT,11.53,11.97,11.49,11.95,3237300,0.42,11.2371,11.1955,11.9076,11.3542,11.7185,67.6,2024,7,1,-0.0386
2024-07-17 00:00:00+00:00,GT,11.78,12.29,11.78,12.25,3476700,0.47,11.4357,11.2315,11.9078,11.4395,11.7393,71.0714,2024,7,2,0.1367
2024-07-18 00:00:00+00:00,GT,12.21,12.58,12.16,12.31,4374200,0.1,11.68,11.285,11.9058,11.5224,11.7617,71.2766,2024,7,3,0.1717
2024-07-19 00:00:00+00:00,GT,12.19,12.25,11.91,12.1,3146100,-0.09,11.8214,11.3295,11.8994,11.5775,11.775,63.4409,2024,7,4,0.049
2024-07-22 00:00:00+00:00,GT,12.18,12.25,11.74,11.94,4736700,-0.24,11.9057,11.3625,11.8848,11.612,11.7814,66.0448,2024,7,0,-0.0445
2024-07-23 00:00:00+00:00,GT,11.87,12.24,11.76,12.17,2911000,0.3,12.0229,11.409,11.8678,11.6651,11.7967,68.0702,2024,7,1,0.0899
2024-07-24 00:00:00+00:00,GT,12.04,12.31,11.98,11.99,3012700,-0.05,12.1014,11.455,11.8484,11.6961,11.8043,65.5405,2024,7,2,-0.0153
2024-07-25 00:00:00+00:00,GT,11.94,12.13,11.8,11.82,4504700,-0.12,12.0829,11.4925,11.825,11.7079,11.8049,66.4384,2024,7,3,-0.1146
2024-07-26 00:00:00+00:00,GT,12.01,12.26,11.79,12.1,5289900,0.09,12.0614,11.542,11.8056,11.7452,11.8164,69.375,2024,7,4,0.049
2024-07-29 00:00:00+00:00,GT,12.05,12.12,11.75,11.84,3946400,-0.21,11.9943,11.5665,11.7814,11.7542,11.8174,69.375,2024,7,0,-0.1029
2024-07-30 00:00:00+00:00,GT,11.92,11.93,11.39,11.59,6122900,-0.33,11.9214,11.592,11.7502,11.7386,11.8085,58.1633,2024,7,1,-0.249
2024-07-31 00:00:00+00:00,GT,11.71,11.86,11.54,11.7,7840000,-0.01,11.8871,11.62,11.7252,11.7349,11.8042,56.2277,2024,7,2,-0.1847
2024-08-01 00:00:00+00:00,GT,11.17,11.19,9.75,9.84,21527800,-1.33,11.5543,11.5585,11.6698,11.5545,11.7272,33.833,2024,8,3,-1.2716
2024-08-02 00:00:00+00:00,GT,9.6,9.63,9.01,9.25,12751500,-0.35,11.1629,11.478,11.6066,11.335,11.63,28.8201,2024,8,4,-1.6164
2024-08-05 00:00:00+00:00,GT,8.75,8.9,8.27,8.35,15106200,-0.4,10.6671,11.3525,11.5224,11.0507,11.5014,17.6259,2024,8,0,-2.1423
2024-08-06 00:00:00+00:00,GT,8.41,8.42,7.97,8.08,13549300,-0.33,10.0929,11.2265,11.4396,10.7678,11.3672,12.2966,2024,8,1,-2.3
2024-08-07 00:00:00+00:00,GT,8.2,8.38,7.68,7.69,11460600,-0.51,9.5,11.0555,11.3466,10.4747,11.223,10.5802,2024,8,2,-2.5279
2024-08-08 00:00:00+00:00,GT,7.69,8.03,7.66,7.91,9420100,0.22,8.9743,10.8835,11.2612,10.2304,11.0931,14.3101,2024,8,3,-2.3994
2024-08-09 00:00:00+00:00,GT,7.9,7.95,7.63,7.7,8349500,-0.2,8.4029,10.701,11.1774,9.9894,10.96,14.1892,2024,8,4,-2.5221
2024-08-12 00:00:00+00:00,GT,7.91,7.98,7.73,7.78,9855300,-0.13,8.1086,10.518,11.0926,9.779,10.8353,11.9584,2024,8,0,-2.4753
2024-08-13 00:00:00+00:00,GT,7.93,8.49,7.89,8.28,9038500,0.35,7.97,10.3345,11.012,9.6362,10.7351,19.5402,2024,8,1,-2.1832
2024-08-14 00:00:00+00:00,GT,8.45,8.48,8.08,8.33,5731600,-0.12,7.9671,10.1385,10.929,9.5118,10.6408,20.7705,2024,8,2,-2.1539
2024-08-15 00:00:00+00:00,GT,8.53,8.62,8.35,8.45,4777900,-0.08,8.02,9.9455,10.8532,9.4107,10.5549,18.5886,2024,8,3,-2.0838
2024-08-16 00:00:00+00:00,GT,8.4,8.57,8.36,8.56,2913200,0.16,8.1443,9.7685,10.781,9.3297,10.4767,21.0247,2024,8,4,-2.0195
2024-08-19 00:00:00+00:00,GT,8.58,9.02,8.58,8.94,5559900,0.36,8.2914,9.6185,10.7158,9.2926,10.4164,27.1157,2024,8,0,-1.7975
2024-08-20 00:00:00+00:00,GT,8.91,8.95,8.6,8.65,3211100,-0.26,8.4271,9.4425,10.6474,9.2314,10.3471,24.4556,2024,8,1,-1.967
2024-08-21 00:00:00+00:00,GT,8.77,8.79,8.64,8.68,3060300,-0.09,8.5557,9.277,10.5824,9.1789,10.2818,35.9903,2024,8,2,-1.9494
2024-08-22 00:00:00+00:00,GT,8.68,8.68,8.48,8.49,2700700,-0.19,8.5857,9.1105,10.5194,9.1133,10.2115,39.8396,2024,8,3,-2.0604
2024-08-23 00:00:00+00:00,GT,8.55,8.99,8.52,8.89,5506600,0.34,8.6657,8.95,10.4576,9.092,10.1597,58.3333,2024,8,4,-1.8267
2024-08-26 00:00:00+00:00,GT,9.0,9.01,8.74,8.76,3659100,-0.24,8.71,8.796,10.397,9.0604,10.1048,60.9677,2024,8,0,-1.9027
2024-08-27 00:00:00+00:00,GT,8.72,8.83,8.68,8.69,3252500,-0.03,8.7286,8.651,10.3408,9.0251,10.0493,67.9856,2024,8,1,-1.9436
2024-08-28 00:00:00+00:00,GT,8.72,8.77,8.63,8.74,3331800,0.02,8.7,8.503,10.285,8.9979,9.9979,65.9004,2024,8,2,-1.9144
2024-08-29 00:00:00+00:00,GT,8.8,8.84,8.54,8.68,3891300,-0.12,8.7043,8.445,10.2338,8.9677,9.9463,69.9187,2024,8,3,-1.9494
2024-08-30 00:00:00+00:00,GT,8.78,8.82,8.66,8.82,3251900,0.04,8.7243,8.4235,10.186,8.9536,9.9021,70.6349,2024,8,4,-1.8676
2024-09-03 00:00:00+00:00,GT,8.68,8.76,8.41,8.42,4394200,-0.26,8.7143,8.427,10.1288,8.9028,9.844,52.8926,2024,9,1,-2.1014
2024-09-04 00:00:00+00:00,GT,8.39,8.46,8.1,8.14,4043700,-0.25,8.6071,8.43,10.0668,8.8301,9.7772,46.4151,2024,9,2,-2.265
2024-09-05 00:00:00+00:00,GT,8.12,8.23,7.91,7.95,3814100,-0.17,8.4914,8.443,10.0044,8.7463,9.7055,40.8088,2024,9,3,-2.376
2024-09-06 00:00:00+00:00,GT,7.95,8.0,7.71,7.92,4695100,-0.03,8.3814,8.4435,9.9414,8.6676,9.6355,37.8788,2024,9,4,-2.3935
2024-09-09 00:00:00+00:00,GT,7.94,7.98,7.77,7.81,5131100,-0.13,8.2486,8.449,9.8754,8.5859,9.5639,26.1604,2024,9,0,-2.4578
2024-09-10 00:00:00+00:00,GT,7.78,7.79,7.55,7.63,4311400,-0.15,8.0986,8.4415,9.801,8.4949,9.4881,27.4337,2024,9,1,-2.563
2024-09-11 00:00:00+00:00,GT,7.57,7.72,7.27,7.66,7221100,0.09,7.9329,8.4105,9.7326,8.4154,9.4164,27.4336,2024,9,2,-2.5455
2024-09-12 00:00:00+00:00,GT,7.68,7.8,7.52,7.71,3394200,0.03,7.8314,8.3795,9.664,8.3482,9.3494,31.6038,2024,9,3,-2.5162
2024-09-13 00:00:00+00:00,GT,7.78,7.97,7.75,7.84,4685200,0.06,7.7886,8.349,9.5994,8.2998,9.2903,21.6216,2024,9,4,-2.4403
2024-09-16 00:00:00+00:00,GT,7.84,8.01,7.79,7.91,4278700,0.07,7.7829,8.3165,9.5404,8.2627,9.2361,26.257,2024,9,0,-2.3994
2024-09-17 00:00:00+00:00,GT,7.99,8.21,7.96,8.01,4322500,0.02,7.7957,8.27,9.4834,8.2386,9.188,31.3187,2024,9,1,-2.3409
2024-09-18 00:00:00+00:00,GT,7.99,8.43,7.99,8.11,4152300,0.12,7.8386,8.243,9.4336,8.2264,9.1458,33.1551,2024,9,2,-2.2825
2024-09-19 00:00:00+00:00,GT,8.35,8.45,8.21,8.37,4386500,0.02,7.9443,8.2275,9.3788,8.24,9.1153,42.5121,2024,9,3,-2.1306
2024-09-20 00:00:00+00:00,GT,8.26,8.34,8.19,8.25,5963700,-0.01,8.0286,8.2155,9.3168,8.241,9.0814,36.0976,2024,9,4,-2.2007
2024-09-23 00:00:00+00:00,GT,8.29,8.29,8.03,8.06,4611000,-0.23,8.0786,8.174,9.251,8.2238,9.0414,40.2174,2024,9,0,-2.3117
2024-09-24 00:00:00+00:00,GT,8.19,8.29,8.1,8.22,3061500,0.03,8.1329,8.147,9.1866,8.2234,9.0091,52.3256,2024,9,1,-2.2182
2024-09-25 00:00:00+00:00,GT,8.2,8.21,8.01,8.02,4039600,-0.18,8.1486,8.1135,9.108,8.204,8.9704,52.0231,2024,9,2,-2.3351
2022-09-26 00:00:00+00:00,SNOW,171.25,176.91,164.25,165.11,6180500,-6.14,,,,165.11,165.11,,2022,9,0,0.31
2022-09-27 00:00:00+00:00,SNOW,170.3,174.78,165.5,169.86,5913100,-0.44,,,,165.5624,165.2963,,2022,9,1,0.5023
2022-09-28 00:00:00+00:00,SNOW,170.48,174.96,168.64,173.84,4399400,3.36,,,,166.3507,165.6313,,2022,9,2,0.6635
2022-09-29 00:00:00+00:00,SNOW,170.38,173.33,166.08,170.34,4185100,-0.04,,,,166.7307,165.816,,2022,9,3,0.5218
2022-09-30 00:00:00+00:00,SNOW,168.7,178.46,168.41,169.96,5494700,1.26,,,,167.0382,165.9785,,2022,9,4,0.5064
2022-10-03 00:00:00+00:00,SNOW,170.81,174.65,161.77,172.51,7354500,1.7,,,,167.5593,166.2346,,2022,10,0,0.6096
2022-10-04 00:00:00+00:00,SNOW,180.0,184.02,178.04,183.81,7314400,3.81,172.2043,,,169.107,166.9239,,2022,10,1,1.0673
2022-10-05 00:00:00+00:00,SNOW,180.52,186.54,176.28,185.35,5278400,4.83,175.0957,,,170.654,167.6464,,2022,10,2,1.1296
2022-10-06 00:00:00+00:00,SNOW,185.05,189.75,182.71,188.91,5291000,3.86,177.8171,,,172.3926,168.4803,,2022,10,3,1.2738
2022-10-07 00:00:00+00:00,SNOW,183.24,183.435,174.535,175.1,5408900,-8.14,177.9971,,,172.6505,168.7399,,2022,10,4,0.7145
2022-10-10 00:00:00+00:00,SNOW,176.14,176.73,157.0,159.05,7934800,-17.09,176.3843,,,171.3552,168.3599,,2022,10,0,0.0646
2022-10-11 00:00:00+00:00,SNOW,157.66,158.4,145.75,153.53,11775300,-4.13,174.0371,,,169.6576,167.7783,,2022,10,1,-0.159
2022-10-12 00:00:00+00:00,SNOW,154.45,159.2,147.88,158.53,6810200,4.08,172.04,,,168.5978,167.4157,,2022,10,2,0.0435
2022-10-13 00:00:00+00:00,SNOW,148.7,158.12,145.62,156.25,10040100,7.55,168.1029,,,167.4218,166.9778,44.0313,2022,10,3,-0.0488
2022-10-14 00:00:00+00:00,SNOW,159.35,163.86,152.0,152.38,7106200,-6.97,163.3929,,,165.9893,166.4053,41.8491,2022,10,4,-0.2055
2022-10-17 00:00:00+00:00,SNOW,158.5,168.48,156.69,167.54,7588600,9.04,160.34,,,166.1369,166.4498,48.6893,2022,10,0,0.4084
2022-10-18 00:00:00+00:00,SNOW,174.8,178.46,171.42,173.17,8277900,-1.63,160.0643,,,166.8068,166.7134,49.6284,2022,10,1,0.6364
2022-10-19 00:00:00+00:00,SNOW,169.78,174.32,168.21,171.04,3096500,1.26,161.7771,,,167.2099,166.883,50.3942,2022,10,2,0.5501
2022-10-20 00:00:00+00:00,SNOW,171.8,179.95,171.01,174.04,4625900,2.24,164.7071,,,167.8604,167.1637,52.2319,2022,10,3,0.6716
2022-10-21 00:00:00+00:00,SNOW,171.75,177.52,166.72,177.1,4027600,5.35,167.36,169.871,,168.7404,167.5534,52.497,2022,10,4,0.7955
2022-10-24 00:00:00+00:00,SNOW,178.0,178.05,169.76,174.77,3253600,-3.23,170.0057,170.354,,169.3146,167.8364,44.5503,2022,10,0,0.7012
2022-10-25 00:00:00+00:00,SNOW,177.25,183.46,176.21,181.82,3652100,4.57,174.2114,170.952,,170.5056,168.3847,48.0045,2022,10,1,0.9867
2022-10-26 00:00:00+00:00,SNOW,169.8,179.58,167.78,169.45,6574100,-0.35,174.4843,170.7325,,170.4051,168.4265,39.9959,2022,10,2,0.4857
2022-10-27 00:00:00+00:00,SNOW,171.64,175.18,168.1,169.11,4082200,-2.53,173.9043,170.671,,170.2817,168.4533,46.4256,2022,10,3,0.472
2022-10-28 00:00:00+00:00,SNOW,162.64,164.3,155.03,159.69,7836600,-2.95,172.2829,170.1575,,169.273,168.1097,50.4147,2022,10,4,0.0905
2022-10-31 00:00:00+00:00,SNOW,159.25,161.88,155.85,160.3,4302500,1.05,170.32,169.547,,168.4184,167.8034,54.6851,2022,10,0,0.1152
2022-11-01 00:00:00+00:00,SNOW,164.74,167.41,158.742,159.5,3153100,-5.24,167.8057,168.3315,,167.5691,167.4778,50.7127,2022,11,1,0.0828
2022-11-02 00:00:00+00:00,SNOW,157.75,157.99,147.25,147.75,6244000,-10.0,163.9457,166.4515,,165.6815,166.7041,44.5175,2022,11,2,-0.393
2022-11-03 00:00:00+00:00,SNOW,146.61,157.19,146.2,150.47,5936000,3.86,159.4671,164.5295,,164.2328,166.0675,48.7495,2022,11,3,-0.2829
2022-11-04 00:00:00+00:00,SNOW,148.73,148.75,129.36,132.31,10787700,-16.42,154.1614,162.39,,161.1925,164.7437,27.8065,2022,11,4,-1.0183
2022-11-07 00:00:00+00:00,SNOW,133.46,134.083,126.3,129.1,5756400,-4.36,148.4457,160.8925,,158.1361,163.3459,21.3645,2022,11,0,-1.1483
2022-11-08 00:00:00+00:00,SNOW,130.91,133.67,124.89,129.16,5532900,-1.75,144.0843,159.674,,155.3765,162.0053,22.0353,2022,11,1,-1.1458
2022-11-09 00:00:00+00:00,SNOW,126.52,128.8,122.77,126.26,6133100,-0.26,139.2214,158.0605,,152.6035,160.6035,18.053,2022,11,2,-1.2633
2022-11-10 00:00:00+00:00,SNOW,140.1,149.27,139.7,145.38,9755200,5.28,137.2043,157.517,,151.9155,160.0065,32.5407,2022,11,3,-0.489
2022-11-11 00:00:00+00:00,SNOW,146.64,162.37,143.79,159.41,8671700,12.77,138.87,157.8685,,152.6293,159.9831,42.5102,2022,11,4,0.0792
2022-11-14 00:00:00+00:00,SNOW,157.33,160.9,152.47,157.84,4577600,0.51,139.9229,157.3835,,153.1255,159.8991,37.6468,2022,11,0,0.0156
2022-11-15 00:00:00+00:00,SNOW,165.59,168.0,160.6,163.49,4142800,-2.1,144.3771,156.8995,,154.1126,160.0399,46.7014,2022,11,1,0.2444
2022-11-16 00:00:00+00:00,SNOW,159.63,161.49,153.91,154.15,3800700,-5.48,147.9557,156.055,,154.1162,159.8089,42.4703,2022,11,2,-0.1339
2022-11-17 00:00:00+00:00,SNOW,149.732,151.79,145.31,147.69,4557900,-2.042,150.6029,154.7375,,153.5042,159.3337,43.7746,2022,11,3,-0.3955
2022-11-18 00:00:00+00:00,SNOW,151.24,151.52,144.712,146.2,3133100,-5.04,153.4514,153.1925,,152.8085,158.8186,42.7514,2022,11,4,-0.4558
2022-11-21 00:00:00+00:00,SNOW,143.26,144.56,138.4,141.14,3535100,-2.12,152.8457,151.511,,151.6973,158.1253,40.9574,2022,11,0,-0.6607
2022-11-22 00:00:00+00:00,SNOW,142.51,143.63,136.51,143.36,4006200,0.85,150.5529,149.588,,150.9032,157.5463,47.6139,2022,11,1,-0.5708
2022-11-23 00:00:00+00:00,SNOW,143.73,148.13,140.26,146.45,4295900,2.72,148.9257,148.438,,150.4791,157.1111,47.8237,2022,11,2,-0.4457
2022-11-25 00:00:00+00:00,SNOW,144.7,145.137,141.66,144.72,1823500,0.02,146.2443,147.2185,,149.9306,156.6252,58.172,2022,11,4,-0.5157
2022-11-28 00:00:00+00:00,SNOW,143.2,146.21,140.58,141.07,3523900,-2.13,144.3757,146.2875,,149.0868,156.0152,57.8368,2022,11,0,-0.6635
2022-11-29 00:00:00+00:00,SNOW,141.13,141.565,136.25,136.56,3725200,-4.57,142.7857,145.1005,,147.8937,155.2523,54.5781,2022,11,1,-0.8462
2022-11-30 00:00:00+00:00,SNOW,134.87,142.97,131.97,142.9,12668700,8.03,142.3143,144.2705,,147.4181,154.7679,59.8742,2022,11,2,-0.5894
2022-12-01 00:00:00+00:00,SNOW,144.51,155.0,143.25,154.04,16528800,9.53,144.1571,144.585,,148.0488,154.7393,55.6764,2022,12,3,-0.1383
2022-12-02 00:00:00+00:00,SNOW,149.4,153.51,147.0,149.74,6909600,0.34,145.0686,144.5485,,148.2099,154.5433,42.7348,2022,12,4,-0.3124
2022-12-05 00:00:00+00:00,SNOW,147.98,148.94,135.51,135.63,9420500,-12.35,143.5229,144.7145,157.9376,147.0118,153.8016,35.959,2022,12,0,-0.8838
2022-12-06 00:00:00+00:00,SNOW,136.02,137.98,132.51,136.73,6452100,0.71,142.3814,145.096,157.37,146.0326,153.1321,32.0499,2022,12,1,-0.8393
2022-12-07 00:00:00+00:00,SNOW,137.2,140.24,134.2,137.41,5861200,0.21,141.8586,145.5085,156.721,145.2114,152.5155,37.2951,2022,12,2,-0.8118
2022-12-08 00:00:00+00:00,SNOW,139.28,144.97,135.59,142.87,5654500,3.59,142.76,146.339,156.1016,144.9884,152.1373,46.2854,2022,12,3,-0.5906
2022-12-09 00:00:00+00:00,SNOW,142.59,148.68,141.816,144.53,4635800,1.94,142.9929,146.2965,155.5854,144.9447,151.839,48.7164,2022,12,4,-0.5234
2022-12-12 00:00:00+00:00,SNOW,144.18,151.4,144.17,150.88,5909800,6.7,142.5414,145.87,155.2038,145.51,151.8014,57.341,2022,12,0,-0.2663
2022-12-13 00:00:00+00:00,SNOW,160.0,162.7,150.08,150.58,7242100,-9.42,142.6614,145.507,154.7652,145.9928,151.7535,55.6039,2022,12,1,-0.2784
2022-12-14 00:00:00+00:00,SNOW,151.52,156.31,146.581,149.2,6486200,-2.32,144.6,144.7925,154.073,146.2983,151.6533,52.1926,2022,12,2,-0.3343
2022-12-15 00:00:00+00:00,SNOW,144.37,148.4,142.22,142.65,4460800,-1.72,145.4457,144.2175,153.219,145.9508,151.3003,48.4673,2022,12,3,-0.5996
2022-12-16 00:00:00+00:00,SNOW,142.44,144.83,139.0,142.45,6432800,0.01,146.1657,143.9555,152.2898,145.6174,150.9532,51.0768,2022,12,4,-0.6077
2022-12-19 00:00:00+00:00,SNOW,140.34,143.26,137.23,138.1,3851500,-2.24,145.4843,143.5505,151.5498,144.9015,150.4491,51.2046,2022,12,0,-0.7838
2022-12-20 00:00:00+00:00,SNOW,135.0,141.99,134.792,141.21,3622300,6.21,145.01,143.554,151.193,144.5499,150.0868,48.6077,2022,12,1,-0.6579
2022-12-21 00:00:00+00:00,SNOW,141.72,146.81,137.88,146.75,3649500,5.03,144.42,143.7235,151.0574,144.7594,149.956,43.3836,2022,12,2,-0.4335
2022-12-22 00:00:00+00:00,SNOW,143.03,144.4,137.77,140.37,4406600,-2.66,142.9614,143.4195,150.6942,144.3414,149.58,41.8051,2022,12,3,-0.6919
2022-12-23 00:00:00+00:00,SNOW,138.78,139.505,135.22,138.49,2669600,-0.29,141.4314,143.108,150.339,143.7841,149.1451,53.182,2022,12,4,-0.768
2022-12-27 00:00:00+00:00,SNOW,136.34,139.18,133.59,137.76,2707000,1.42,140.7329,142.9425,150.0466,143.2104,148.6987,51.1555,2022,12,1,-0.7976
2022-12-28 00:00:00+00:00,SNOW,137.14,139.56,136.0,138.42,2963600,1.28,140.1571,143.0355,149.4642,142.7542,148.2956,51.1336,2022,12,2,-0.7709
2022-12-29 00:00:00+00:00,SNOW,139.2,143.95,137.99,142.38,3468800,3.18,140.7686,143.0095,148.8484,142.7185,148.0636,49.4309,2022,12,3,-0.6105
2022-12-30 00:00:00+00:00,SNOW,139.3,143.61,138.82,143.54,2901900,4.24,141.1014,142.4845,148.2984,142.7968,147.8862,48.8367,2022,12,4,-0.5635
2023-01-03 00:00:00+00:00,SNOW,146.48,149.2,135.34,135.5,4442000,-10.98,139.4943,141.7725,147.5276,142.1018,147.4005,32.6175,2023,1,1,-0.8891
2023-01-04 00:00:00+00:00,SNOW,137.28,137.6,128.58,130.44,6672900,-6.84,138.0757,141.513,146.5944,140.9912,146.7353,29.449,2023,1,2,-1.094
2023-01-05 00:00:00+00:00,SNOW,129.3,129.49,121.04,121.56,8231800,-7.74,135.6571,140.7545,145.5302,139.1406,145.7481,25.5398,2023,1,3,-1.4536
2023-01-06 00:00:00+00:00,SNOW,122.09,126.07,119.27,124.06,5827400,1.97,133.7,140.087,144.375,137.7043,144.8976,32.2784,2023,1,4,-1.3524
2023-01-09 00:00:00+00:00,SNOW,127.23,137.64,126.67,134.43,8192900,7.2,133.13,139.665,143.6746,137.3925,144.4871,43.5963,2023,1,0,-0.9324
2023-01-10 00:00:00+00:00,SNOW,134.86,138.45,133.74,137.94,4518400,3.08,132.4957,139.3355,143.0512,137.4446,144.2303,49.8705,2023,1,1,-0.7903
2023-01-11 00:00:00+00:00,SNOW,138.2,141.065,136.55,139.71,4290300,1.51,131.9486,138.777,142.6516,137.6604,144.0531,48.7591,2023,1,2,-0.7186
2023-01-12 00:00:00+00:00,SNOW,140.39,142.16,135.1,142.14,3810000,1.75,132.8971,138.355,142.2884,138.087,143.978,45.9794,2023,1,3,-0.6202
2023-01-13 00:00:00+00:00,SNOW,139.3,141.77,137.31,140.87,4919300,1.57,134.3871,137.9385,141.9158,138.3521,143.8562,50.4787,2023,1,4,-0.6716
2023-01-17 00:00:00+00:00,SNOW,141.15,147.32,139.46,145.72,4607400,4.57,137.8386,138.092,141.8752,139.0538,143.9292,56.5501,2023,1,1,-0.4752
2023-01-18 00:00:00+00:00,SNOW,147.45,148.57,140.04,140.11,4337000,-7.34,140.1314,137.975,141.668,139.1544,143.7795,51.9561,2023,1,2,-0.7024
2023-01-19 00:00:00+00:00,SNOW,137.5,140.55,135.08,135.24,4916400,-2.26,140.2471,137.832,141.7266,138.7816,143.4446,47.5265,2023,1,3,-0.8996
2023-01-20 00:00:00+00:00,SNOW,136.45,145.081,135.32,144.82,4714200,8.37,141.23,138.0125,142.041,139.3567,143.4985,51.7454,2023,1,4,-0.5117
2023-01-23 00:00:00+00:00,SNOW,146.5,150.92,144.74,150.3,4562700,3.8,142.7429,138.19,142.4638,140.3989,143.7653,54.554,2023,1,0,-0.2898
2023-01-24 00:00:00+00:00,SNOW,148.13,152.76,145.26,145.79,4086100,-2.34,143.2643,138.461,142.8544,140.9123,143.8447,57.2783,2023,1,1,-0.4724
2023-01-25 00:00:00+00:00,SNOW,138.27,144.93,134.34,144.44,7460100,6.17,143.7743,138.7585,142.8356,141.2483,143.868,60.4509,2023,1,2,-0.5271
2023-01-26 00:00:00+00:00,SNOW,148.67,152.493,144.76,152.45,4450200,3.78,144.7357,139.493,142.6964,142.3151,144.2045,73.3626,2023,1,3,-0.2027
2023-01-27 00:00:00+00:00,SNOW,150.59,161.32,150.38,159.36,11486800,8.77,147.4857,140.54,142.7268,143.9384,144.7989,75.0284,2023,1,4,0.0771
2023-01-30 00:00:00+00:00,SNOW,156.78,159.73,152.81,152.92,4239500,-3.86,150.0114,141.067,142.5154,144.7938,145.1174,63.8835,2023,1,0,-0.1837
2023-01-31 00:00:00+00:00,SNOW,153.77,157.25,151.21,156.44,5216200,2.67,151.6714,141.712,142.5612,145.903,145.5614,63.8889,2023,1,1,-0.0411
2023-02-01 00:00:00+00:00,SNOW,158.59,166.83,155.44,165.22,5056100,6.63,153.8029,143.198,142.9118,147.7427,146.3323,67.3278,2023,2,2,0.3144
2023-02-02 00:00:00+00:00,SNOW,173.84,178.7,170.26,178.05,8578200,4.21,158.4114,145.5785,143.5488,150.6291,147.5761,71.3725,2023,2,3,0.834
2023-02-03 00:00:00+00:00,SNOW,168.0,175.49,163.0,163.29,7312900,-4.71,161.1043,147.665,143.9918,151.8349,148.1924,61.4974,2023,2,4,0.2363
2023-02-06 00:00:00+00:00,SNOW,159.74,163.52,156.79,158.07,5708700,-1.67,161.9071,149.3655,144.286,152.4287,148.5797,56.3094,2023,2,0,0.0249
2023-02-07 00:00:00+00:00,SNOW,157.93,161.5,154.415,160.77,5343200,2.84,162.1086,150.6825,144.5724,153.2231,149.0578,60.8783,2023,2,1,0.1342
2023-02-08 00:00:00+00:00,SNOW,161.26,165.0,158.045,159.06,3845300,-2.2,162.9857,151.7385,144.8592,153.779,149.45,62.9739,2023,2,2,0.065
2023-02-09 00:00:00+00:00,SNOW,161.94,166.72,161.27,162.68,4534100,0.74,163.8771,152.887,145.2914,154.6267,149.9688,60.4031,2023,2,3,0.2116
2023-02-10 00:00:00+00:00,SNOW,159.66,162.01,154.73,157.33,4156600,-2.33,162.75,153.6465,145.7068,154.8842,150.2575,54.101,2023,2,4,-0.0051
2023-02-13 00:00:00+00:00,SNOW,158.5,165.06,157.05,161.96,3615700,3.46,160.4514,154.701,146.088,155.5581,150.7164,59.4198,2023,2,0,0.1824
